s13,s48,s52,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,label,F,M,N,Y,N_1,Y_1,A,B,C,D,A_1,B_1,C_1,D_1,A_2,B_2,C_2,D_2,A_3,B_3,0,C_3,x,~1,a,b,c,d,op: A,op: B,op: C,op: D
1,0,1,11.49818153,1.398762296,3,3.590346644,-32.9866176,0.018271878000000002,-9.200722459,1.56066852,5.382399355,4.40807341,1.652548369,0,0,0.7020132809999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,10.86515374,1.8644786880000002,8,2.244538012,-33.01937701,0.005760242,-8.753542891,1.581669079,4.46967196,11.10267891,1.503639463,0,0,0.8971283309999999,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,3.4888770819999997,0.466108064,1,2.32270221,-32.36451914,0.01867989,-9.296610971,1.394543096,2.84203685,3.8174032319999998,1.640971107,0,0,0.262848527,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,10.53254115,1.4666289909999999,8,2.792425115,-32.8576908,0.01713785,-9.271344224,1.50427727,3.9230003730000003,5.3294439989999995,1.8356655169999998,0,0,0.454848947,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,0,6.5976655289999995,1.005552565,3,5.957516869,-33.06329798,0.013062947,-9.243411746,1.5086811009999999,2.9029840510000002,4.990365186,1.525793015,0,1,0.466157117,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,12.41776192,2.045810794,7,3.871032015,-32.86938328,0.017263254,-8.787188525,1.495251238,3.7962380139999996,9.272497462999999,1.5361948840000001,0,1,0.37318924200000003,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,8.503053835,1.535037701,2,7.184213046,-32.35074691,0.026954301,-9.148744077,1.7871101169999999,4.804772207,4.0516657689999995,1.531115971,0,0,0.396044092,4,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,12.20410208,1.553263883,3,1.93146073,-32.44967696,0.023840526,-9.181121117,1.809325139,3.0336808630000003,4.803784072,1.601256014,0,0,0.9781225709999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,14.64042377,2.220165916,3,4.692799796,-32.35051453,0.022298096,-9.251541323,1.802225913,5.61262615,6.329615975,1.833311203,0,1,0.31438096600000004,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,8.121839956,1.062389237,5,4.878768411999999,-32.39434076,0.018731634,-9.223356612,1.512950165,4.574836027,3.896897857,1.894129424,0,0,0.587083346,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.049664144,1.5419720540000001,6,5.883885014,-32.88661898,0.007206206999999998,-9.036559703,1.803841908,3.430569877,2.5595366090000002,1.8425905519999999,0,0,0.6244289129999999,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,7.005229018,1.155015835,6,8.335106089,-32.51410592,0.015097611,-8.919591173999999,1.534389751,2.843581424,5.195930356,1.5133124269999998,0,0,0.675083636,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.27722529,3.041316257,2,2.20434447,-32.35476392,0.025575741000000003,-9.210960402000001,1.835601995,9.106222263,5.572536805,1.603446418,0,0,0.638931739,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,15.28208502,2.577387625,6,5.614100154,-32.70910672,0.017743087,-8.816440322,1.801866505,7.885822656,6.48985079,1.6796377530000002,0,0,0.21790943,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,5.114584358,1.0122756529999999,3,2.100866216,-32.7714233,0.017031438,-9.290399077,1.509248986,6.2320238560000005,3.20650532,1.7419554680000002,0,1,0.10260769900000001,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,15.61035056,1.623168509,7,2.4788604,-32.77692667,0.017319674,-8.781380919,1.755995067,5.803574682000001,6.910196386,1.516806932,0,0,0.379131045,6,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,8.759922325,1.372344435,2,2.3772469330000003,-32.8740918,0.029557477000000002,-9.169323193,2.047991937,7.51737155,4.52508797,1.532558496,0,0,0.22396375100000002,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,7.920739362000001,1.4861612380000002,2,8.239102496000001,-32.70780745,0.016122226,-9.068731572999999,1.568700261,2.748274196,4.327811779,1.630798341,0,1,0.130533822,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,14.96058543,2.007281119,6,6.9872138470000005,-32.44649061,0.023503394,-8.905927315,1.587728547,8.087417053,4.650135616,1.7048691000000002,0,0,0.306405978,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.010450594,0.792025315,2,2.397680222,-32.45223769,0.029582964,-9.280262165,1.575793145,7.708734305,2.621458392,1.804637095,0,0,0.881883497,3,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,11.97955533,1.84561813,3,4.467607607,-32.35098635,0.029730545,-9.241640512,2.080164175,5.527554767000001,4.595987297,1.720906064,0,0,0.07520859099999999,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,12.53754113,1.8563699480000002,2,3.67529039,-32.85358704,0.014327478999999999,-9.244969952,1.496711392,7.765374754,4.0487326580000005,1.595225539,0,0,0.825669517,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,4.730716944,1.015624068,6,7.864621154,-32.39619136,0.011951534,-9.255155618,1.501814075,4.804743396,5.044655504,1.66486895,0,0,0.9878714670000001,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.309202885,0.834199714,3,6.435187995,-32.44702411,0.018881771000000002,-9.29007654,1.5036538869999998,5.707860824,2.952191156,1.7151730980000002,0,1,0.579603127,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,20.19062182,3.01741852,3,7.278936298,-32.57485515,0.018990471000000002,-8.802391982,2.123892135,5.812555815,6.966217478,1.8808915869999998,0,0,0.239903034,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,16.78386974,2.6948692710000004,3,6.805938781,-32.39664048,0.020259001000000002,-9.070024944,1.843776656,10.58209161,6.009835446,1.504934512,0,0,0.3715707620000001,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,5.994464353,0.842819467,4,2.661080864,-32.36522729,0.009961366999999999,-9.28961239,1.4570254169999999,6.89548958,5.75919627,1.6907669930000002,0,0,0.7187829440000001,5,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,19.721564800000003,2.841070186,7,7.206369574,-32.33967728,0.019150162,-8.930489699999997,1.774052784,3.605039223,6.244760751,1.6794097119999998,0,0,0.05592671,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,2.758477669,0.6448294729999999,2,7.463641461,-32.35661176,0.017463342,-9.337050023,1.372554175,2.8637897810000004,3.734632748,1.6483979690000001,0,0,0.638504507,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,6.601122915,0.792212123,3,2.290592373,-32.71171016,0.02233576,-9.270385203,1.4485494730000001,6.70854329,3.983982213,1.65975646,0,0,0.925196305,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,17.14379004,2.73515146,4,2.367942704,-32.45172815,0.010752703,-8.862314459,2.130603663,7.2467874310000004,6.284492477000001,1.637710002,0,0,0.727550763,5,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,6.941465047,1.072221733,3,2.1547589780000003,-32.34210364,0.024434371,-9.293370559,1.482226016,5.535994416,5.17822134,1.6965085119999999,0,0,0.7833462,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,10.383654199999999,1.301681214,1,4.123653374,-32.45276164,0.010373225,-9.220985245,1.517416011,6.896673737,5.700861903,1.631092953,0,0,0.22546961199999999,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,16.91166369,2.531300363,7,6.73838339,-32.37154017,0.025391706,-8.856061566000001,2.0711839690000002,9.166416381,8.135827188,1.606434748,0,0,0.440750701,6,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,5.508802227,1.268737126,2,2.189969487,-32.77583299,0.010386277,-9.230991253,1.496180544,5.5785730739999995,4.723569788,1.845225229,0,0,0.421837209,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.208041895,1.43495512,3,7.023318542,-32.71075264,0.018717291,-9.19905528,1.892739745,6.387982864,4.5126782,1.868362969,0,0,0.803765708,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,17.27798278,2.9073356930000003,3,6.813618784,-32.45063175,0.026056722,-9.196640429,2.111979247,7.183760188,6.46689652,1.760538357,0,0,0.139827433,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,3.2963416060000004,0.590838581,3,2.263277135,-32.99567536,0.01070283,-9.388516398,1.37877368,2.98930226,3.688246837,1.790773994,0,0,0.5133706339999999,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,12.13222818,1.938812582,0,7.645658198,-32.39324997,0.024326458,-9.209483788,2.004892312,3.495663724,4.799288535,1.53968448,0,0,0.8973031340000001,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,13.26837029,1.472405721,7,2.82375623,-32.77065997,0.006898657,-8.96717609,1.70498768,3.966896405,8.072890614,1.8403691519999998,0,0,0.22049106100000002,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,9.399314049,1.3425415319999998,6,3.9198458080000003,-32.32324384,0.02240648,-9.229740017000001,1.5094992880000002,8.405217341,4.603154721,1.6484849259999999,0,0,0.4739457,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,5.574943492999999,0.8474401690000001,9,3.7813443380000002,-33.08160322,0.01640297,-9.39846107,1.5154052740000001,5.859431065,4.807818848,1.5858285619999999,0,0,0.8414097009999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,6.203208466,0.898046702,1,2.558116428,-32.77592403,0.010112941,-9.217366573,1.466227103,3.0594445319999997,8.819655485,1.501193957,0,0,0.524512416,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,19.42720316,2.9168886119999997,3,3.665069887,-32.33645974,0.029741407,-9.247653524,2.048823567,5.347526828,3.4988983389999997,1.79659074,0,0,0.6874348459999999,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,18.35306445,3.05297184,3,7.3572219510000005,-32.33121343,0.017355359,-9.055453601,2.085749474,4.12128872,6.436321067000001,1.525168408,0,0,0.571764142,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,6.346942006,1.014490388,2,2.574184115,-32.57816189,0.011759243999999999,-9.229989969,1.467099287,3.589098501,4.128404408,1.7790788380000002,0,0,0.564461332,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,13.45405664,1.8534907530000002,6,4.72583603,-32.70856522,0.017159283,-8.959977022,1.678583854,4.12721446,5.490930163,1.888862826,1,0,0.849555154,3,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,14.94802251,2.231131782,3,3.8441387989999996,-32.32755682,0.025174684,-9.184180502,1.788877627,5.9589740739999995,4.649724279,1.57830251,0,0,0.972949684,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,13.01628157,1.990572472,2,7.768369186,-32.51022535,0.02005525,-9.186011599,1.361863158,2.773357758,4.052713154,1.55976278,0,0,0.7784087279999999,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,16.59884715,2.393919962,7,2.352416024,-32.77515111,0.018975176,-8.881144321,1.853771019,3.039025538,6.607050978999999,1.725045551,0,0,0.469880388,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,4.526947942,0.977678907,3,6.211542561,-32.98759763,0.013515151000000001,-9.077709267000001,1.484385199,5.967340712,3.889400256,1.6200275069999999,0,0,0.282476872,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,10.65060461,1.525386647,2,2.427110147,-32.36446657,0.029372484,-9.279657108,1.5685005490000001,6.451787199,4.7087559930000005,1.69215326,0,0,0.8837234190000001,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,16.07372921,2.6834426380000003,8,6.843368315,-32.34232158,0.017885211,-8.916685321000001,1.896904959,10.56306725,7.911301075,1.8563195940000001,0,0,0.080796783,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,10.83787873,2.467681306,3,2.179843528,-32.45029074,0.024906512000000002,-9.238970969,1.825217174,5.97490575,5.553171559,1.816356245,0,0,0.400396805,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,6.133283556,0.9272380709999999,3,2.53026083,-32.35043634,0.015961061999999998,-9.211886787000001,1.4889915759999999,3.165066633,8.935432646,1.6885834569999998,0,1,0.043925047,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,15.82079597,2.23764755,2,2.810715529,-32.34743887,0.023686611,-9.054917716,1.835746511,8.410661275,5.252187808,1.8317258859999999,0,0,0.418671981,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,7.480068571,1.389173514,3,8.180189289,-32.98674455,0.01526057,-9.421521732999999,1.4846296959999998,2.775245965,3.915126173,1.638905425,0,0,0.987132465,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,10.38310558,1.49640732,3,2.476752072,-32.35883969,0.0072101840000000006,-9.160955246,1.526618435,3.93147472,4.890293305,1.7271128530000002,0,0,0.191348595,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,4.6416752180000005,0.825240657,3,2.4749569,-33.06676858,0.011957518,-9.294692133,1.365695267,7.0476334110000005,3.8957655360000003,1.610247325,0,0,0.238794355,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.692567931,0.98990868,7,3.805040987,-32.84255894,0.017706186999999998,-9.01420203,1.480945948,5.691572248,4.634010368,1.89117363,0,0,0.9415999420000001,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,12.07865212,1.835858129,3,7.123402685,-32.33063869,0.018958181,-9.190602584,1.608276001,3.81018339,4.62669968,1.747206196,0,0,0.529242564,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,20.17294044,2.942264269,2,3.6860198489999996,-32.57719195,0.017118691999999998,-9.077835836,1.524287671,5.508771713,3.800078188,1.7348896719999998,0,0,0.628011337,6,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,16.10820298,2.9984658110000004,3,4.664689498,-32.44904589,0.021943946000000002,-9.213191024,2.0883302880000003,5.3909201939999996,5.33799045,1.654791665,0,0,0.147709693,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,6.524414618,1.026770672,6,2.413962932,-32.39756527,0.014780200000000004,-9.188083488,1.48704488,2.985679236,3.8051937989999995,1.6451042759999999,0,0,0.30423991699999997,2,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,4.441575864,0.690775143,3,7.9118008710000005,-32.95372461,0.006870795,-9.201628548,1.4768019430000001,3.081047357,4.945429261,1.507778499,0,0,0.927092763,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,17.12298578,2.415491851,6,3.0693287999999996,-32.34349097,0.022628455,-9.162624642,1.820925797,10.32233917,5.400183318,1.5649274709999998,0,0,0.261959469,6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,15.65265046,2.547581422,8,3.573635912,-33.00081609,0.006351933000000001,-8.807640577999999,1.8235534080000002,10.59660401,10.55499365,1.563851093,0,0,0.34234976899999997,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.2393702960000015,0.901662557,3,2.043698655,-32.45135048,0.01640422,-9.221326656,1.52889661,6.800836785,5.332796139,1.533500224,0,0,0.648281106,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,6.096802531,0.856218241,3,8.2612728,-32.77311223,0.016202205,-9.23370829,1.479339097,3.5825450030000003,4.002530995,1.731879647,0,0,0.17552717399999998,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,5.147343103,0.7596761329999999,3,2.452359284,-32.87761635,0.016251789,-9.277386153,1.46241766,2.7688760589999997,3.887908765,1.8185943709999999,0,0,0.48680116700000003,3,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,7.107965192000001,0.7921693759999999,3,2.496527661,-32.39764532,0.017479592,-9.218993997,1.54505183,7.565429399,5.007815606,1.6483108530000001,0,0,0.15307911,6,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,4.008295468,0.81588324,1,2.2102935180000003,-32.35558727,0.016592842,-9.279101707,1.524016593,8.323270022,3.541933375,1.65636341,0,0,0.350039201,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.8868375,2.48924466,3,6.854443851,-32.35001673,0.0240685,-8.946299312,2.1115754890000002,5.890844378,6.986127175,1.521638986,0,0,0.791046439,6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,12.2217704,1.8999626630000002,1,7.798340962999999,-32.57622615,0.023494396,-9.097521298,1.97673736,3.13125928,4.825718985,1.551061929,0,0,0.645368093,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,17.40148862,3.03644156,2,2.85663062,-32.57411464,0.024183479,-9.212579423,1.847024156,3.182453373,5.556666948999999,1.6490531730000002,0,0,0.414475514,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,15.97101266,2.875492743,8,3.6180519330000003,-32.99847195,0.004995360999999999,-9.100519676000001,1.640119919,5.631783521,7.027174179,1.875581242,0,0,0.416065343,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,8.86570609,2.530838367,9,7.2107196170000005,-32.99254482,0.005344805,-8.731989583999999,1.358357356,4.6516013030000005,11.51548841,1.863007215,0,0,0.8235988890000001,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.033309552,1.155263294,6,2.475511611,-32.39736061,0.018202395,-9.260704332000001,1.716937198,2.9750630460000003,3.456856925,1.8471948009999999,0,0,0.9698761379999999,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.73715939,1.95004677,3,3.4871951080000003,-32.77167318,0.018150052,-9.001856156,1.80996863,4.1296464219999995,6.331911664,1.5784596080000002,0,0,0.319230289,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,9.43964039,2.481372886,3,3.0459523219999998,-32.33781876,0.023004848999999997,-9.228516973,1.83288708,6.571848765,5.61607194,1.598176034,0,0,0.526046782,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,16.98197843,2.1692391669999997,3,2.259445449,-32.3959801,0.022732524,-9.245079814,1.510165136,5.992841244,4.789187452,1.5956239369999998,0,0,0.580008011,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,12.73851448,2.006625477,2,7.690630672,-32.57639847,0.025017226,-9.209202172000001,2.05865568,3.2145061860000004,4.716260951000001,1.502165502,0,0,0.09323621800000001,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,19.67547236,3.033293048,2,6.712289087,-32.33418712,0.024824777000000003,-9.215581579,2.0831017259999998,6.054014257,5.978992517999999,1.8778664619999998,0,0,0.482316453,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,17.04208045,3.0223163730000002,1,7.334087899,-32.39613691,0.010859336,-8.751468219,1.613176706,8.720751542999999,4.037675117,1.750074325,0,0,0.301350526,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.91936767,2.442748539,7,6.784374222,-32.45040947,0.022631659,-8.940573403,1.8668855,8.888156458,7.517854872999999,1.671687282,0,1,0.42954193,4,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,10.07608609,1.358722314,3,8.19920176,-32.35769654,0.026424862,-9.228940987,1.806722124,3.623468595,6.121280538,1.755639521,0,0,0.34458883,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,12.82661117,1.8135847059999999,6,3.9539998689999996,-32.83516455,0.007270711999999999,-9.04105505,1.379035156,4.6540479889999995,6.1440986429999995,1.8782783159999998,0,0,0.8302515309999999,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,9.940623201000001,1.5922956730000002,3,8.078260417000001,-32.77815436,0.003164012,-9.214749702999999,1.5011789340000001,4.29779459,8.022570951,1.735307491,0,0,0.084014868,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,5.39613408,0.69907968,6,2.051767467,-32.39495472,0.019255269,-9.227029192,1.498569755,7.242712145,3.749983845,1.744260889,0,0,0.080016981,4,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
